 ,1,2,3,4,5,6
135040,-27.3816,313.1317,-352.7001,-146.0881,-109.8684,293.5428
135060,-27.779,319.1654,-337.8119,-152.2264,-116.586,291.9189
135080,-1.8977,317.4465,-334.348,-157.3165,-122.9068,293.4565
135100,-1.5164,319.8398,-336.2766,-152.4806,-130.5725,287.0059
135120,-24.1755,329.8345,-338.2093,-143.8728,-111.0933,286.4996
135140,-25.3367,329.2172,-330.0893,-143.2259,-113.2679,292.6933
135160,-22.2695,334.0536,-326.5192,-148.6435,-123.7289,277.7403
135180,-34.9246,335.8778,-326.7646,-137.4552,-111.0048,286.0771
135200,-14.8567,326.4302,-336.9863,-131.9656,-114.8794,293.3496
135220,-20.0603,326.8108,-327.337,-120.2182,-107.3154,282.3586
135240,1.8187,316.1055,-333.1402,-123.7453,-120.6294,293.1032
135260,-30.4552,325.5662,-316.1507,-110.3597,-100.8305,283.6449
135280,-1.4769,314.3147,-328.4384,-108.4237,-114.3775,295.7409
135300,6.8523,316.6275,-318.834,-121.7686,-121.0005,291.4049
135320,10.2459,328.114,-314.3514,-107.3957,-124.2069,290.1241
135340,2.7952,309.5756,-313.9139,-109.8236,-128.2741,288.7503
135360,11.4882,278.4264,-323.685,-104.7428,-129.7468,290.264
135380,5.2702,284.9424,-325.0525,-104.555,-127.8924,288.007
135400,11.3869,290.9789,-331.507,-98.7087,-124.0962,295.4408
135420,14.6134,303.8437,-321.8894,-91.4939,-120.7358,293.1399
135440,9.2274,314.1088,-313.8808,-92.8377,-120.7199,296.6965
135460,6.9174,313.5957,-319.0498,-94.2685,-120.6025,293.9897
135480,-8.3247,325.5778,-324.2773,-93.4998,-119.1861,296.2047
135500,7.993,328.6744,-332.4146,-105.7231,-142.4158,299.481
135520,14.6398,321.0281,-331.374,-104.8717,-141.8622,297.8498
135540,22.4401,316.3844,-338.7452,-97.8121,-132.9727,306.5385
135560,-8.5035,328.305,-328.8505,-92.0677,-121.0532,296.6435
135580,-16.2712,328.7567,-320.9878,-89.7529,-114.1038,297.196
135600,-39.5762,339.4785,-319.1523,-99.7717,-112.6341,299.311
135620,-39.0154,340.5784,-323.4382,-94.3327,-111.7133,305.0245
135640,-17.5641,334.5465,-307.7748,-101.6491,-111.7616,283.7917
135660,-33.0765,340.0093,-325.7726,-111.0898,-119.9595,299.5468
135680,-22.2229,340.533,-316.0078,-114.8608,-129.8884,290.3165
135700,-4.1719,340.6429,-328.2723,-112.0289,-130.9923,303.0331
135720,-0.3117,332.4749,-326.9316,-109.8357,-132.3225,297.8326
135740,-16.3846,337.9165,-324.8931,-107.6378,-123.4407,296.7594
135760,-20.0485,348.1117,-319.1699,-114.2567,-128.4302,297.1337
135780,-4.7604,336.6359,-317.7758,-103.3587,-122.3234,295.7726
135800,-47.4219,355.8918,-304.6904,-110.0968,-103.5941,291.1511
135820,-25.5961,346.814,-320.274,-113.2129,-120.5117,297.7465
135840,-26.5066,364.2706,-315.2724,-114.3254,-119.0881,292.4085
135860,-39.0988,358.8908,-310.8981,-108.8993,-109.8897,291.8244
135880,-21.1984,358.1865,-313.6498,-125.2386,-124.7814,293.5487
135900,-24.9975,362.2473,-313.6186,-129.7947,-129.8487,290.3448
135920,-30.0791,371.1675,-318.8437,-122.779,-121.0914,295.9359
135940,-18.4189,372.0481,-312.6169,-127.0093,-126.7422,293.6252
135960,-22.2862,373.1278,-304.0273,-131.5983,-131.7996,291.4277
135980,-11.5709,363.2126,-313.1372,-124.7296,-128.1319,289.743
136000,-17.5142,376.3432,-317.013,-127.7526,-129.726,290.6645
136020,-18.0618,375.0749,-319.6368,-129.4023,-126.4992,291.9444
136040,-15.6705,379.2023,-315.9996,-129.6702,-130.5333,289.8769
136060,-36.8865,379.532,-314.9395,-134.239,-124.4795,292.9365
136080,-41.5411,378.1379,-314.2783,-138.0544,-127.3408,294.7882
136100,-11.4515,382.4509,-316.8891,-134.8398,-139.8926,287.3047
136120,-27.3577,371.1977,-318.3942,-122.3813,-124.933,293.4065
136140,-24.6802,388.7523,-310.5533,-137.5451,-139.0146,284.2584
136160,13.0821,368.8419,-319.7664,-123.6361,-143.4241,298.0752
136180,-25.0487,373.2744,-306.0165,-132.3193,-127.916,295.2164
136200,-22.844,390.018,-310.0963,-135.9582,-135.1438,303.8884
136220,-12.5152,385.2158,-321.2133,-150.272,-142.3722,301.0799
136240,-3.5002,369.2881,-320.5703,-124.677,-126.3476,295.0378
136260,-22.3129,384.4769,-309.2912,-125.9815,-126.7576,301.3848
136280,-23.0245,383.9024,-305.9447,-131.5934,-126.9898,300.0155
136300,-15.2047,380.0679,-309.434,-131.663,-138.6335,292.9849
136320,-23.4664,326.7359,-316.0162,-132.2297,-145.8271,295.5279
136340,-21.251,293.6651,-309.4702,-129.7751,-148.9888,283.6051
136360,-19.8318,274.8318,-319.5863,-126.4678,-148.2083,290.1039
136380,-0.9567,254.9109,-311.8304,-141.6249,-168.9513,284.7742
136400,-1.1112,237.6591,-316.1853,-133.3208,-168.4322,286.8218
136420,-21.5753,220.5912,-321.196,-124.602,-150.7313,291.6646
136440,-6.5014,211.9504,-322.9111,-131.5733,-161.7467,288.757
136460,11.1408,206.0452,-318.8444,-124.1797,-168.1499,285.6677
136480,-8.6137,207.6435,-316.3312,-135.6217,-168.0631,285.6229
136500,1.246,191.5384,-321.5875,-104.0537,-150.5582,290.5169
136520,9.0303,196.2615,-315.2884,-120.7368,-163.197,287.39
136540,-19.2951,191.8613,-324.4607,-108.0307,-139.0629,296.861
136560,-16.9725,197.1788,-326.3756,-113.5653,-150.7763,289.2563
136580,-14.4187,197.3009,-325.0423,-106.3065,-145.3792,292.6179
136600,-23.0772,196.6579,-320.8372,-102.7425,-144.8196,283.2135
136620,0.5918,204.8137,-319.4625,-114.855,-158.0767,289.5048
136640,8.7926,192.5919,-333.3835,-99.8124,-151.9102,291.7458
136660,-29.2204,213.869,-322.6289,-107.7939,-146.5988,294.5039
136680,-9.8733,222.644,-322.6208,-98.0077,-138.3061,296.5591
136700,-7.7392,242.0317,-314.7115,-100.3109,-140.6864,298.0364
136720,-4.873,287.4764,-311.2926,-123.8719,-157.7988,294.8247
136740,1.2985,301.7456,-310.9557,-112.4435,-147.0304,294.5624
136760,8.1148,310.5389,-321.2698,-104.8233,-144.4417,297.0935
136780,26.8859,324.7707,-326.9859,-118.7846,-165.1671,299.0119
136800,25.3982,329.5415,-324.3844,-116.8335,-163.1183,301.8542
136820,22.6883,342.6532,-321.3835,-112.9781,-162.7225,296.3977
136840,10.1145,352.4615,-307.3264,-112.1288,-151.9489,296.6119
136860,17.8203,360.7112,-304.5359,-108.3352,-153.8649,295.8329
136880,18.5526,354.1355,-309.4418,-90.0416,-148.0836,294.515
136900,15.3481,363.6321,-311.8083,-96.3038,-151.2265,291.0387
136920,16.6707,371.2772,-303.3221,-115.206,-164.6208,299.9862
136940,52.3683,357.423,-308.3329,-107.2835,-175.8528,295.8653
136960,19.246,371.8815,-306.465,-107.9369,-156.7288,292.701
136980,43.7575,373.2581,-311.2502,-106.9494,-167.9604,302.8164
137000,41.3753,377.7091,-318.1296,-105.6977,-168.0058,299.5709
137020,45.9568,368.9533,-317.5318,-113.5005,-179.1946,296.3953
137040,45.9132,366.5781,-309.0704,-102.7885,-165.4746,300.9514
137060,36.5708,383.6165,-304.514,-112.3306,-173.1602,296.841
137080,67.4735,387.4659,-299.1428,-117.8507,-184.0745,293.5954
137100,36.4533,397.5798,-296.7061,-111.393,-171.2898,301.3052
137120,69.4312,392.8752,-302.0639,-107.2694,-174.079,295.7057
137140,42.9944,392.0183,-297.4195,-103.3993,-163.3827,292.9105
137160,43.0919,387.4318,-300.008,-93.3459,-162.9684,285.9036
137180,23.0559,381.42,-301.2264,-101.2866,-163.0476,288.5894
137200,43.1858,371.689,-301.5014,-100.5817,-164.3422,294.8877
137220,21.6805,376.7899,-302.0487,-102.3436,-159.4131,293.5704
137240,26.696,376.7035,-304.4124,-96.9667,-162.4393,305.9173
137260,56.4853,360.4949,-317.8534,-94.2088,-167.0576,305.4295
137280,45.3906,361.0809,-311.4916,-87.1687,-161.33,296.6632
137300,47.9254,360.3059,-304.9705,-101.322,-163.0077,293.9003
137320,14.3221,359.5544,-303.7958,-93.4572,-151.3657,295.6275
137340,19.0829,358.9779,-301.9552,-77.8658,-142.4662,298.2399
137360,22.2441,366.3449,-303.1322,-98.2561,-157.6077,303.2007
137380,28.9188,365.3441,-312.1028,-92.6117,-157.9918,299.1761
137400,9.8675,363.5548,-306.6901,-87.648,-147.0196,308.757
137420,23.7711,366.0515,-305.1539,-91.5862,-155.6325,293.809
137440,20.5899,374.1389,-302.4863,-95.1358,-157.9553,300.5886
137460,16.431,366.567,-307.7054,-72.1917,-136.6406,301.3511
137480,19.5365,369.0486,-304.6956,-85.0478,-150.4018,297.8294
137500,29.402,365.6039,-302.3688,-78.5173,-148.595,308.3703
137520,16.3933,373.3458,-297.4624,-92.6138,-148.6506,306.8433
137540,23.7413,357.6369,-304.7631,-77.1851,-146.0172,316.939
137560,15.7595,339.7774,-301.1459,-84.2605,-149.1978,310.7341
137580,28.7853,325.4229,-307.8362,-87.1691,-157.507,311.4104
137600,18.0972,312.6049,-307.0758,-86.6067,-156.4806,312.8054
137620,20.384,312.4634,-303.0606,-94.1886,-162.5343,307.4343
137640,12.303,297.7972,-311.7971,-84.6223,-152.8974,311.6396
137660,-1.3073,296.3794,-299.5463,-86.7085,-146.041,308.7477
137680,4.5684,299.2126,-295.491,-88.5164,-148.858,300.4136
137700,-13.0439,292.9363,-292.3264,-77.7835,-135.7126,306.7131
137720,6.9387,286.7569,-302.7873,-79.8159,-146.9664,305.9216
137740,-8.6249,270.802,-299.2584,-82.5869,-144.4696,310.7531
137760,3.2769,283.6902,-305.7588,-86.5491,-155.3507,311.2778
137780,-7.7172,281.5042,-314.5499,-92.8764,-158.269,308.678
137800,22.9299,275.5831,-320.6056,-90.5722,-168.3269,304.643
137820,-9.7699,275.674,-312.9436,-79.3299,-150.0088,312.0339
137840,14.5797,266.2068,-313.8238,-76.6854,-158.086,310.2309
137860,-2.3084,282.7897,-306.0516,-79.3269,-151.9514,312.7339
137880,-1.7918,302.2124,-304.988,-75.2747,-148.3202,315.7945
137900,28.1554,319.2619,-305.9046,-92.4348,-172.6527,321.3182
137920,10.2154,339.3917,-295.537,-84.7526,-157.3631,311.3774
137940,6.1288,341.4826,-294.1123,-86.2402,-158.4309,320.4443
137960,18.3255,336.8099,-297.6661,-79.6065,-156.4216,312.6973
137980,17.9933,345.846,-298.1316,-77.3031,-157.348,310.5804
138000,29.0268,335.5209,-305.9221,-73.1219,-149.13,314.3242
138020,32.8635,350.4008,-294.432,-69.7938,-146.9712,317.1813
138040,24.5898,358.6488,-293.5383,-75.541,-159.4056,320.1463
138060,22.4731,358.1618,-304.9975,-77.0854,-153.8628,320.8554
138080,10.6115,362.1837,-300.3131,-67.9102,-147.6192,315.7368
138100,21.1352,376.3418,-301.017,-85.5687,-164.997,308.0552
138120,29.0112,365.7746,-301.5132,-83.0221,-162.2424,319.4215
138140,28.524,372.4908,-298.3139,-81.9092,-164.3139,313.3539
138160,31.5794,373.8777,-300.6606,-74.6881,-154.5952,310.4593
138180,28.7536,378.5228,-300.2911,-68.4945,-149.4051,314.4402
138200,3.527,383.211,-295.0501,-73.6545,-149.6098,314.6133
138220,31.3125,386.5621,-299.6653,-75.7849,-162.5744,309.5508
138240,20.7708,385.9496,-293.3902,-79.5799,-160.9041,313.3798
138260,26.419,371.3659,-294.7411,-73.1148,-147.9215,311.3519
138280,31.4003,383.8786,-289.7918,-77.6401,-158.3159,313.0529
138300,38.3938,385.713,-291.4116,-80.9615,-164.2075,311.6104
138320,30.1874,381.4513,-295.8015,-76.3867,-156.9058,314.0113
138340,23.0532,389.9921,-300.663,-79.5341,-161.7376,310.7733
138360,4.7815,377.6971,-297.6454,-69.5788,-144.5357,312.4781
138380,36.7534,387.2095,-298.9672,-84.8936,-169.7543,306.2104
138400,38.3934,388.6402,-302.5386,-86.1011,-171.9063,304.9475
138420,21.8916,384.9175,-301.4125,-88.5219,-165.5121,307.4758
138440,29.4096,392.0453,-300.2124,-77.2053,-163.5097,306.4554
138460,27.2921,383.5677,-303.6689,-82.7876,-158.4052,297.4149
138480,-5.3496,405.5868,-291.5307,-87.4813,-156.9073,296.2441
138500,18.2276,397.3546,-296.7478,-89.6372,-157.6941,311.69
138520,25.3604,390.6953,-301.5197,-85.9958,-165.0526,309.3712
138540,29.6139,385.3957,-301.6232,-88.3154,-165.4486,309.7269
138560,30.2692,399.493,-313.0891,-98.5601,-177.3158,321.1087
138580,36.1104,379.0428,-304.3586,-75.2784,-160.5306,306.1511
138600,28.5014,387.3653,-305.5786,-91.8429,-168.2931,309.5893
138620,28.2665,392.6333,-309.4919,-99.7297,-172.7278,313.5875
138640,59.4917,379.0378,-311.344,-106.5692,-182.1298,314.7054
138660,59.6565,375.7772,-311.4595,-94.2715,-177.5629,315.4571
138680,46.8764,379.4727,-302.6693,-93.0871,-166.7597,317.76
138700,25.6219,382.6427,-299.3956,-90.9221,-159.3439,316.717
138720,31.7875,383.766,-297.5485,-95.371,-163.1586,318.1227
138740,23.0496,388.7787,-301.5424,-101.2634,-164.1335,322.6574
138760,56.7847,374.2317,-318.0048,-116.9693,-183.068,323.6646
138780,47.3803,385.2442,-314.1754,-122.3878,-183.0367,320.5196
138800,44.8721,368.9526,-314.5005,-102.2012,-169.2617,314.3936
138820,59.3494,369.2846,-311.7279,-107.8176,-178.0498,310.2125
138840,63.4775,377.7282,-309.4314,-121.568,-184.613,310.2927
138860,42.3373,386.6654,-303.1554,-114.9797,-174.5196,314.2513
138880,46.4383,374.8847,-305.2889,-111.7865,-165.7563,316.6347
138900,43.7765,384.1978,-304.1173,-111.9818,-174.3472,307.1257
138920,30.152,384.8036,-307.2039,-116.6677,-171.3048,309.777
138940,36.4998,381.3734,-309.936,-112.6174,-172.2334,307.1478
138960,26.1094,376.2266,-312.7629,-116.2968,-166.8824,312.0138
138980,64.9241,378.469,-324.3663,-139.2111,-194.9601,320.5692
139000,63.7352,373.3234,-316.9958,-136.0897,-189.1505,305.4756
139020,40.9239,373.2053,-324.0746,-128.9509,-173.8681,312.52
139040,43.5801,388.1483,-315.5893,-134.4417,-167.7733,314.4144
139060,34.0989,391.1743,-308.9002,-143.878,-178.6995,294.0045
139080,42.3687,395.4333,-313.2024,-140.2063,-176.8956,303.3274
139100,32.1656,393.2088,-305.4633,-145.9444,-177.2288,300.1196
139120,41.4337,389.2195,-308.7797,-150.5006,-183.5825,295.0375
139140,62.605,374.5103,-312.8616,-147.14,-184.5706,298.9221
139160,52.4427,384.9172,-314.8345,-147.3317,-182.1048,293.1844
139180,32.6477,383.7469,-304.6031,-138.8738,-170.0327,296.4567
139200,62.2348,380.435,-315.6953,-144.0817,-181.4521,292.7413
139220,60.2093,388.1219,-309.7776,-153.1559,-189.0473,287.9983
139240,35.7522,388.3018,-310.633,-154.8572,-175.4581,294.4844
139260,42.0588,389.0275,-310.6391,-152.7673,-180.3003,288.6957
139280,32.2266,388.1516,-309.9884,-139.922,-168.6577,284.4395
139300,33.9709,384.4239,-307.0356,-141.2623,-163.6604,284.379
139320,-6.587,406.5798,-299.6177,-155.8036,-164.9621,267.9451
139340,16.1572,400.1853,-315.1583,-145.6209,-162.2812,267.3493
139360,3.3078,404.2957,-300.8,-146.7283,-160.5401,267.702
139380,-1.6394,395.3862,-296.0927,-149.1216,-154.6789,261.857
139400,23.3524,390.5365,-303.0802,-141.9283,-162.03,263.7631
139420,21.684,395.0983,-308.4503,-158.0162,-166.3862,266.6604
139440,26.5291,393.4551,-322.9799,-162.4933,-170.1761,270.0536
139460,32.7601,395.5714,-325.9264,-165.3621,-176.5902,273.1707
139480,47.7091,384.5434,-330.5548,-171.0886,-182.3123,272.922
139500,57.7875,375.4978,-346.1954,-150.6436,-170.138,276.7581
139520,69.7394,373.7437,-349.0947,-156.6268,-178.1088,279.4553
139540,37.0141,385.0661,-348.1417,-167.3456,-166.2852,281.547
139560,58.955,380.9149,-354.9333,-164.0076,-181.466,272.4178
139580,56.4246,380.5489,-356.2851,-163.7645,-175.0816,276.2422
139600,60.5998,378.308,-358.883,-174.1658,-186.7805,289.434
139620,57.3918,373.5769,-365.1762,-163.5196,-171.7722,277.8431
139640,55.3435,378.8918,-369.8654,-163.5508,-179.8279,273.8882
139660,43.7553,379.2448,-380.7468,-169.6168,-177.2715,288.0198
139680,37.1512,372.6723,-388.2253,-162.2101,-170.9747,279.5159
139700,35.4676,377.2094,-388.5965,-155.6764,-173.6628,274.8538
139720,44.069,370.029,-399.7779,-149.2991,-174.0751,274.7758
139740,48.0797,373.2473,-408.6014,-157.5538,-178.6098,276.7306
139760,31.2203,382.5777,-403.9384,-159.4173,-181.765,270.3019
139780,52.2066,372.9692,-419.5003,-159.9823,-186.7405,285.5139
139800,37.0374,380.6815,-410.4745,-157.2287,-181.5149,270.6671
139820,59.0584,382.3712,-432.309,-168.2985,-208.2177,276.3512
139840,75.3181,380.6338,-439.3642,-160.433,-204.9991,276.5084
139860,77.3782,360.6846,-438.8123,-145.8505,-205.2947,277.5401
139880,60.6526,382.5117,-442.4385,-157.147,-204.2551,277.0726
139900,76.3466,378.2501,-450.2997,-152.7045,-209.8145,272.7478
139920,75.4018,375.7561,-458.3445,-150.7588,-207,278.7671
139940,69.3807,393.8647,-455.1715,-154.2826,-207.0951,273.5109
139960,47.0389,393.2663,-461.6484,-146.4655,-193.009,270.5112
139980,55.8095,408.2513,-470.3548,-156.1336,-211.4336,276.5597
140000,53.3615,416.3119,-474.2431,-154.175,-207.9986,275.4639
140020,45.2739,410.4611,-477.3374,-142.1203,-202.6536,268.3533
140040,67.578,410.8032,-487.7885,-139.2548,-207.0345,274.0249
140060,39.2664,427.201,-474.2267,-148.7885,-206.6079,261.3262
140080,63.7025,414.7941,-488.4702,-137.1032,-204.5537,278.4786
140100,60.2237,422.3819,-491.1454,-145.0887,-212.4796,276.68
140120,92.7323,405.3917,-503.1989,-142.2586,-227.3083,273.801
140140,76.8538,405.1997,-498.4284,-138.4326,-214.0668,275.4611
140160,72.477,406.5262,-503.4285,-135.6573,-213.9022,280.8989
140180,70.8999,403.2951,-509.5132,-122.3626,-207.3354,277.7396
140200,67.4798,406.8166,-509.3302,-135.2312,-213.8206,277.3573
140220,71.6887,399.8074,-511.2305,-129.6867,-210.2486,278.9274
140240,75.7455,397.2452,-516.441,-143.0737,-219.1925,278.6243
140260,63.8835,387.3531,-519.3243,-129.9577,-208.8068,276.1194
140280,49.457,396.1596,-515.0204,-131.2028,-203.0744,273.7414
140300,68.5758,388.3625,-523.4717,-132.7953,-211.9616,277.3022
140320,60.6269,381.1333,-520.8121,-127.0493,-208.2815,278.1545
140340,44.7605,385.3172,-521.2725,-139.6245,-212.257,278.9887
140360,38.1327,378.1956,-534.7966,-134.9884,-206.92,279.4768
140380,44.8853,375.7655,-532.7589,-142.0168,-213.7803,282.0269
140400,45.6425,372.4756,-541.6058,-148.336,-222.0894,288.3615
140420,70.8559,372.7061,-546.481,-158.297,-240.8403,293.7355
140440,49.0559,365.5534,-547.0079,-148.6259,-226.7305,289.3934
140460,50.072,364.3897,-546.7715,-142.2574,-223.9798,297.437
140480,49.601,357.4533,-547.4946,-157.2152,-230.6493,301.2294
140500,31.597,350.6304,-549.5718,-162.9498,-229.1051,301.5646
140520,42.9884,345.0714,-540.5682,-159.9717,-234.8062,302.0874
140540,39.2905,336.0578,-547.1783,-162.8671,-238.7084,304.834
140560,15.7261,335.0387,-539.4429,-165.6966,-227.5579,305.7087
140580,-4.7276,341.3268,-537.7001,-154.1938,-211.1912,314.4511
140600,9.366,337.414,-527.9325,-171.293,-234.4741,306.9117
140620,-16.9295,329.9706,-524.1883,-172.2466,-220.7245,313.8658
140640,9.7814,321.9502,-526.8102,-171.8896,-228.7807,319.655
140660,-0.3871,323.9099,-526.485,-189.273,-231.2709,324.5427
140680,-3.4293,315.2986,-528.7042,-181.7783,-228.4596,323.7483
140700,10.1465,313.9901,-531.78,-192.8484,-233.3076,339.0856
140720,-15.5953,312.0906,-525.4837,-186.3705,-226.8605,340.3938
140740,-12.1225,310.5412,-524.7892,-190.3001,-232.2316,339.1999
140760,-13.057,310.8778,-524.2926,-189.303,-229.5659,340.1325
140780,-22.4647,310.5652,-513.9282,-191.7427,-226.9972,330.2942
140800,-28.042,309.7308,-513.7213,-209.6574,-230.7538,352.8372
140820,-6.7986,298.9396,-511.1735,-193.6928,-232.0574,334.9008
140840,-23.806,302.059,-502.2542,-199.751,-228.1863,345.9744
140860,-14.8003,296.078,-512.9284,-206.6371,-228.318,352.182
140880,-22.1217,299.5898,-503.3444,-199.7597,-226.3618,346.0925
140900,-24.8885,305.3225,-502.7872,-204.041,-228.0522,350.0808
140920,-31.88,298.4924,-508.1194,-205.3287,-230.1929,350.057
140940,-25.8345,287.2287,-504.0888,-200.0251,-229.6271,341.4776
140960,-37.4418,296.2918,-503.2608,-216.2307,-229.4551,357.0755
140980,-37.9174,292.8094,-495.9736,-209.4482,-223.4318,359.694
141000,-11.1458,278.9259,-502.8733,-201.755,-224.8123,360.6984
141020,-27.5013,282.4603,-488.1313,-205.3191,-224.5742,360.4113
141040,-22.1559,282.7083,-490.9731,-204.902,-222.7129,360.9156
141060,-27.1314,284.4395,-491.4421,-204.1785,-223.7164,361.6692
141080,-35.6545,279.0462,-484.2725,-205.1839,-218.5366,356.0246
141100,-20.8306,280.1515,-482.6647,-215.4763,-229.7768,363.6133
141120,-18.9177,272.1971,-484.149,-208.8203,-221.9104,365.6201
141140,-25.5466,274.4476,-489.8011,-210.736,-217.8165,368.0282
141160,-9.2594,273.6207,-481.96,-203.638,-221.3295,361.8092
141180,-46.5979,283.451,-469.4945,-207.7099,-199.5253,365.4776
141200,-21.8373,286.5891,-471.85,-214.3521,-219.8358,360.1375
141220,-1.4536,280.978,-476.5121,-215.7616,-228.0987,363.0627
141240,-14.2215,286.1769,-473.2778,-222.3695,-225.3146,362.8579
141260,3.1643,271.0733,-481.0913,-218.3026,-226.7549,368.2194
141280,-13.5062,277.7472,-471.29,-211.5651,-205.9364,352.3493
141300,-30.5708,282.8365,-461.8689,-218.6747,-203.8143,359.7878
141320,-20.1503,272.2922,-451.5547,-214.4965,-200.7865,361.8191
141340,12.1212,264.9561,-464.4408,-211.6692,-208.8149,363.5544
141360,-7.9241,281.4658,-453.9706,-211.0692,-204.4798,353.0808
141380,17.9529,270.6744,-455.4314,-207.4588,-215.2553,346.6957
141400,14.2807,273.7155,-460.5595,-215.4314,-219.493,355.1247
141420,-1.728,275.9513,-452.8938,-207.354,-208.6551,348.3245
141440,-6.6498,278.6726,-449.8086,-204.1627,-198.7746,350.5019
141460,-6.9111,273.7103,-451.3409,-202.1241,-193.4233,343.1755
141480,-39.7769,288.3731,-431.8985,-208.5188,-188.1728,345.0443
141500,-11.0346,287.0368,-434.653,-216.3355,-199.1328,351.5134
141520,7.5052,271.4854,-441.0505,-203.1997,-195.5026,354.0612
141540,-2.5512,277.8407,-437.1636,-210.428,-192.0588,348.6914
141560,-8.949,283.8731,-439.1692,-215.2905,-190.7047,349.1814
141580,-10.2223,286.0209,-429.091,-210.3686,-186.305,342.614
141600,-5.6426,284.5427,-438.4909,-208.146,-186.997,349.6805
141620,-15.7753,285.7214,-425.4614,-208.4391,-180.855,345.8151
141640,-1.1483,288.0406,-439.8088,-212.912,-185.4646,344.8347
141660,-4.4135,293.3003,-433.4965,-220.4849,-186.7133,352.5908
141680,-13.6098,295.9036,-429.7045,-224.0435,-186.8165,348.6859
141700,-9.9343,291.9132,-439.7277,-211.5954,-174.6362,345.5674
